Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,high_pollution,hour,dayofweek,month,is_weekend,is_rushhour
19/12/2004,00.00.00,3.6,0.4077530509691314,0.11346316680779,0.24251968503937008,0.42598684210526316,0.42950108459869846,0.144853875476493,0.48787878787878786,0.28327338129496404,0.5236853541938288,0.210752688172043,0.3748427672955975,0.11558695325417104,1,0.0,1.0,1.0,1.0,0.0
01/06/2004,18.00.00,3.5,0.5068198133524767,0.11346316680779,0.3102362204724409,0.49451754385964913,0.128705712219812,0.15290131300296483,0.2787878787878788,0.7315647482014388,0.480225988700565,0.5354838709677419,0.561006289308176,0.6573976652136879,1,0.782608695652174,0.16666666666666666,0.45454545454545453,0.0,1.0
27/02/2005,01.00.00,4.2,0.37616654702081836,0.11346316680779,0.14645669291338584,0.3125,0.28778018799710775,0.15120711562897077,0.5484848484848485,0.256294964028777,0.44024337244676226,0.15913978494623657,0.6415094339622641,0.18092088782003105,1,0.043478260869565216,1.0,0.09090909090909091,1.0,0.0
14/03/2005,05.00.00,0.8,0.2648959081119885,0.11346316680779,0.04251968503937007,0.14089912280701755,0.08026030368763558,0.21262177043625582,0.24848484848484848,0.24235611510791366,0.3111690569317688,0.22150537634408604,0.8213836477987421,0.3203567312991633,0,0.21739130434782608,0.0,0.18181818181818182,0.0,0.0
19/12/2004,17.00.00,3.6,0.46733668341708545,0.11346316680779,0.20157480314960632,0.3793859649122807,0.3224873463485177,0.1355357899195256,0.4393939393939394,0.33093525179856115,0.4415471534115602,0.14193548387096774,0.9257861635220125,0.26604539305576436,1,0.7391304347826086,1.0,1.0,1.0,1.0
20/11/2004,07.00.00,1.2,0.167264895908112,0.11346316680779,0.09133858267716535,0.23135964912280702,0.20824295010845986,0.25667090216010163,0.403030303030303,0.18120503597122303,0.3559322033898305,0.189247311827957,0.37987421383647796,0.10526579487950297,0,0.30434782608695654,0.8333333333333334,0.9090909090909091,1.0,1.0
31/10/2004,13.00.00,1.8,0.3546302943287868,0.11346316680779,0.13543307086614176,0.29714912280701755,0.15907447577729572,0.15544260906395596,0.20606060606060606,0.4694244604316547,0.3446327683615819,0.5139784946236559,0.7270440251572327,0.7813016684202615,0,0.5652173913043478,1.0,0.8181818181818182,1.0,0.0
28/02/2005,07.00.00,0.4,0.12203876525484565,0.11346316680779,0.007874015748031496,0.039473684210526314,0.060014461315979754,0.44726810673443457,0.19090909090909092,0.08138489208633093,0.03780964797913951,0.0946236559139785,0.5471698113207547,0.10326168645723732,0,0.30434782608695654,0.0,0.09090909090909091,0.0,1.0
19/02/2005,22.00.00,2.8,0.45226130653266333,0.11346316680779,0.16062992125984255,0.3294956140350877,0.3275488069414317,0.12155866158407455,0.6393939393939394,0.2652877697841727,0.5884398087787919,0.23655913978494625,0.41132075471698115,0.15080915877548978,1,0.9565217391304348,0.8333333333333334,0.09090909090909091,1.0,0.0
12/05/2004,13.00.00,5.1,0.7386934673366834,0.11346316680779,0.4582677165354331,0.6271929824561403,0.21619667389732466,0.07369758576874205,0.3878787878787879,0.8372302158273381,0.6983920034767492,0.4795698924731182,0.5849056603773585,0.5690665865023298,1,0.5652173913043478,0.3333333333333333,0.36363636363636365,0.0,0.0
23/02/2005,07.00.00,0.7,0.19382627422828427,0.11346316680779,0.031496062992125984,0.11348684210526316,0.10556760665220535,0.3227445997458704,0.34545454545454546,0.1991906474820144,0.16558018252933507,0.13763440860215054,0.8440251572327043,0.2321258580089183,0,0.30434782608695654,0.3333333333333333,0.09090909090909091,0.0,1.0
25/12/2004,09.00.00,2.5,0.4601579325197416,0.11346316680779,0.14488188976377955,0.31030701754385964,0.24150397686189443,0.12748835239305378,0.3575757575757576,0.32419064748201437,0.5788787483702738,0.23440860215053763,0.7748427672955974,0.31694974698131173,1,0.391304347826087,0.8333333333333334,1.0,1.0,1.0
05/01/2005,03.00.00,2.0,0.4271356783919598,0.11346316680779,0.13070866141732285,0.2911184210526316,0.1301518438177874,0.12875900042354935,0.3242424242424242,0.30035971223021585,0.5010864841373316,0.21505376344086022,0.791194968553459,0.2981612305225713,1,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0
12/12/2004,20.00.00,3.1,0.4221105527638191,0.11346316680779,0.19212598425196853,0.37006578947368424,0.2913955169920463,0.13468869123252858,0.3939393939393939,0.2976618705035971,0.596697088222512,0.2838709677419355,0.5144654088050316,0.2441505085425122,1,0.8695652173913043,1.0,1.0,1.0,0.0
20/02/2005,18.00.00,1.3,0.2770997846374731,0.11346316680779,0.05039370078740157,0.15625,0.12075198843094721,0.22490470139771285,0.37575757575757573,0.2045863309352518,0.20903954802259886,0.21290322580645163,0.610062893081761,0.21919935868530488,0,0.782608695652174,1.0,0.09090909090909091,1.0,1.0
01/07/2004,09.00.00,2.9,0.4515434314429289,0.11346316680779,0.22677165354330708,0.4100877192982456,0.1735357917570499,0.12960609911054638,0.396969696969697,0.6609712230215827,0.5254237288135594,0.6473118279569892,0.47672955974842773,0.7968836114033768,1,0.391304347826087,0.5,0.5454545454545454,0.0,1.0
25/03/2004,09.00.00,3.5,0.5068198133524767,0.3607112616426757,0.27716535433070866,0.46326754385964913,0.14172089660159073,0.17704362558238035,0.3515151515151515,0.6232014388489209,0.41460234680573665,0.22580645161290322,0.8289308176100628,0.32907460293601887,1,0.391304347826087,0.5,0.18181818181818182,0.0,1.0
13/11/2004,16.00.00,2.3,0.3603732950466619,0.11346316680779,0.16377952755905512,0.3333333333333333,0.26174981923355023,0.144853875476493,0.3939393939393939,0.3970323741007194,0.3824424163407214,0.4881720430107527,0.4566037735849056,0.46129565609499473,1,0.6956521739130435,0.8333333333333334,0.9090909090909091,1.0,0.0
10/07/2004,12.00.00,0.8,0.14931801866475233,0.11346316680779,0.09133858267716535,0.23135964912280702,0.03398409255242227,0.2795425667090216,0.20606060606060606,0.38893884892086333,0.1247283789656671,0.7376344086021505,0.1421383647798742,0.39876747332030665,0,0.5217391304347826,0.8333333333333334,0.5454545454545454,1.0,0.0
19/05/2004,07.00.00,3.1,0.5463029432878679,0.11346316680779,0.32598425196850395,0.5104166666666666,0.12075198843094721,0.12537060567556121,0.27575757575757576,0.6713129496402878,0.5536723163841808,0.39354838709677414,0.5559748427672956,0.40162332782203514,1,0.30434782608695654,0.3333333333333333,0.36363636363636365,0.0,1.0
11/04/2004,14.00.00,0.6,0.10768126346015794,0.03895004233700254,0.033070866141732276,0.11842105263157894,0.014461315979754157,0.4786107581533249,0.09696969696969697,0.2360611510791367,0.06388526727509779,0.518279569892473,0.12201257861635219,0.15762312741119294,0,0.6086956521739131,1.0,0.2727272727272727,1.0,0.0
25/07/2004,13.00.00,0.8,0.1823402727925341,0.11346316680779,0.04251968503937007,0.14035087719298245,0.022415039768618944,0.33163913595933925,0.14242424242424243,0.40242805755395683,0.11603650586701435,0.6666666666666666,0.3974842767295597,0.7192745127511398,0,0.5652173913043478,1.0,0.5454545454545454,1.0,0.0
23/03/2004,10.00.00,3.4,0.4996410624551328,0.28111769686706184,0.25196850393700787,0.43585526315789475,0.16702819956616052,0.1855146124523507,0.39090909090909093,0.5872302158273381,0.4737070838765754,0.2989247311827957,0.6754716981132076,0.3485144546319956,1,0.43478260869565216,0.16666666666666666,0.18181818181818182,0.0,0.0
28/02/2005,05.00.00,0.3,0.09619526202440776,0.11346316680779,0.0015748031496062988,0.010416666666666666,0.01373825018076645,0.5684032189750106,0.06666666666666667,0.053057553956834536,0.013472403302911778,0.11827956989247312,0.5169811320754716,0.10897339546069443,0,0.21739130434782608,0.0,0.09090909090909091,0.0,0.0
30/03/2005,02.00.00,0.7,0.18521177315147164,0.11346316680779,0.034645669291338575,0.12335526315789473,0.064352856109906,0.2384582803896654,0.19696969696969696,0.24865107913669066,0.24119947848761408,0.2903225806451613,0.8264150943396227,0.4197104063329826,0,0.08695652173913043,0.3333333333333333,0.18181818181818182,0.0,0.0
11/12/2004,13.00.00,2.3,0.24335965541995694,0.11346316680779,0.13543307086614176,0.29660087719298245,0.257411424439624,0.20880982634476916,0.35454545454545455,0.2068345323741007,0.32811820947414166,0.4344086021505376,0.12955974842767295,0.11007565509294051,1,0.5652173913043478,0.8333333333333334,1.0,1.0,0.0
08/09/2004,21.00.00,2.8,0.4120603015075377,0.11346316680779,0.2456692913385827,0.4298245614035088,0.24439624005784527,0.2337992376111817,0.46060606060606063,0.4181654676258993,0.5180356366797044,0.6172043010752688,0.24779874213836478,0.4094393506688712,1,0.9130434782608695,0.3333333333333333,0.7272727272727273,0.0,0.0
22/12/2004,22.00.00,3.3,0.3402727925340991,0.11346316680779,0.1732283464566929,0.3470394736842105,0.3600867678958785,0.17069038542990259,0.503030303030303,0.22571942446043167,0.4923946110386788,0.14408602150537633,0.4515723270440252,0.10411343253670025,1,0.9565217391304348,0.3333333333333333,1.0,0.0,0.0
22/09/2004,04.00.00,0.6,0.1658291457286432,0.11346316680779,0.056692913385826764,0.17105263157894737,0.038322487346348515,0.2655654383735705,0.12424242424242424,0.36960431654676257,0.26119078661451545,0.4344086021505376,0.7748427672955974,0.6486797935768325,0,0.17391304347826086,0.3333333333333333,0.7272727272727273,0.0,0.0
06/06/2004,16.00.00,0.9,0.12060301507537688,0.11346316680779,0.06299212598425197,0.18092105263157895,0.036153289949385395,0.38246505717916135,0.1696969696969697,0.3898381294964029,0.13211647109952196,0.5978494623655913,0.28679245283018867,0.4349917330527581,0,0.6956521739130435,1.0,0.45454545454545453,1.0,0.0
19/03/2005,11.00.00,2.4,0.43503230437903806,0.11346316680779,0.14960629921259844,0.3157894736842105,0.24367317425885757,0.10080474375264718,0.4818181818181818,0.37185251798561153,0.44763146458061714,0.35268817204301073,0.6012578616352201,0.3750688912270154,1,0.4782608695652174,0.8333333333333334,0.18181818181818182,1.0,0.0
25/01/2005,14.00.00,0.4,0.176597272074659,0.11346316680779,0.06299212598425197,0.18201754385964913,0.1373825018076645,0.2583650995340957,0.36363636363636365,0.164568345323741,0.1842677096914385,0.14193548387096774,0.4955974842767296,0.1175910616764367,0,0.6086956521739131,0.16666666666666666,0.0,0.0,0.0
07/04/2004,05.00.00,0.3,0.12706389088298636,0.02032176121930567,0.009448818897637797,0.04824561403508772,0.011569052783803326,0.5857687420584498,0.08787878787878788,0.29181654676258995,0.047805302042590175,0.36989247311827955,0.5144654088050316,0.3391953504684604,0,0.21739130434782608,0.3333333333333333,0.2727272727272727,0.0,0.0
31/01/2005,07.00.00,0.7,0.1414213926776741,0.11346316680779,0.01889763779527559,0.08114035087719298,0.1099060014461316,0.3566285472257518,0.3212121212121212,0.07868705035971223,0.1121251629726206,0.12043010752688171,0.32704402515723274,0.049401272608848135,0,0.30434782608695654,0.0,0.0,0.0,1.0
21/10/2004,16.00.00,3.0,0.5405599425699928,0.11346316680779,0.2755905511811024,0.4605263157894737,0.257411424439624,0.08343922066920796,0.3,0.5903776978417267,0.5484571925249891,0.610752688172043,0.5408805031446541,0.7977353574828397,1,0.6956521739130435,0.5,0.8181818181818182,0.0,0.0
10/11/2004,03.00.00,0.3,0.05958363244795405,0.11346316680779,0.009448818897637797,0.047697368421052634,0.1301518438177874,0.470563320626853,0.3242424242424242,0.17940647482014388,0.08648413733159496,0.210752688172043,0.7396226415094339,0.2714564857958816,0,0.13043478260869565,0.3333333333333333,0.9090909090909091,0.0,0.0
07/08/2004,15.00.00,1.0,0.15147164393395549,0.11346316680779,0.08031496062992126,0.21162280701754385,0.02675343456254519,0.2647183396865735,0.1606060606060606,0.39568345323741005,0.12038244241634072,0.8602150537634409,0.149685534591195,0.6020341700485996,0,0.6521739130434783,0.8333333333333334,0.6363636363636364,1.0,0.0
10/08/2004,00.00.00,1.0,0.2785355348169419,0.11346316680779,0.10708661417322834,0.2571271929824561,0.019522776572668113,0.17365523083439222,0.1393939393939394,0.5076438848920863,0.33681008257279443,0.6301075268817203,0.5761006289308176,0.9008467358084071,0,0.0,0.16666666666666666,0.6363636363636364,0.0,0.0
18/11/2004,03.00.00,1.3,0.19023689877961233,0.11346316680779,0.05196850393700787,0.16173245614035087,0.1301518438177874,0.25921219822109276,0.3242424242424242,0.2243705035971223,0.2846588439808779,0.2021505376344086,0.7559748427672955,0.2682499123202565,0,0.13043478260869565,0.5,0.9090909090909091,0.0,0.0
11/07/2004,09.00.00,0.6,0.17013639626704954,0.11346316680779,0.05984251968503937,0.17489035087719298,0.02675343456254519,0.29860228716645487,0.15454545454545454,0.4006294964028777,0.14558887440243373,0.5935483870967742,0.3610062893081761,0.5254271256074954,0,0.391304347826087,1.0,0.5454545454545454,1.0,1.0
03/04/2005,06.00.00,0.4,0.14429289303661164,0.11346316680779,0.01732283464566929,0.07675438596491228,0.049891540130151846,0.3176620076238882,0.15757575757575756,0.15737410071942445,0.13124728378965667,0.23655913978494625,0.5433962264150943,0.21178415752292204,0,0.2608695652173913,1.0,0.2727272727272727,1.0,0.0
28/09/2004,21.00.00,2.1,0.3173007896625987,0.11346316680779,0.1795275590551181,0.35471491228070173,0.1742588575560376,0.16306649724692926,0.38181818181818183,0.4177158273381295,0.48457192524989134,0.4666666666666667,0.4955974842767296,0.46510346209729947,1,0.9130434782608695,0.16666666666666666,0.7272727272727273,0.0,0.0
10/01/2005,15.00.00,2.4,0.5613783201722901,0.11346316680779,0.30078740157480316,0.4862938596491228,0.3557483731019523,0.056755612028801354,0.45151515151515154,0.5260791366906474,0.5819209039548022,0.34408602150537637,0.7132075471698114,0.4350919384738714,1,0.6521739130434783,0.0,0.0,0.0,0.0
24/12/2004,00.00.00,4.6,0.5491744436468055,0.11346316680779,0.2677165354330709,0.45285087719298245,0.544468546637744,0.09360440491317239,0.5575757575757576,0.33678057553956836,0.7987831377661886,0.16989247311827957,0.5836477987421385,0.17019890776090987,1,0.0,0.6666666666666666,1.0,0.0,0.0
19/11/2004,20.00.00,8.6,0.6195262024407753,0.11346316680779,0.43622047244094486,0.6091008771929824,0.6326825741142444,0.056755612028801354,0.5515151515151515,0.6070143884892086,0.7101260321599304,0.3677419354838709,0.6075471698113207,0.3999198356631094,1,0.8695652173913043,0.6666666666666666,0.9090909090909091,0.0,0.0
28/06/2004,19.00.00,3.1,0.42928930366116297,0.11346316680779,0.30708661417322836,0.4917763157894737,0.11641359363702097,0.132570944515036,0.41515151515151516,0.6816546762589928,0.46371142981312474,0.7698924731182795,0.22138364779874214,0.6038378676286387,1,0.8260869565217391,0.0,0.45454545454545453,0.0,1.0
27/01/2005,20.00.00,3.0,0.3151471643933956,0.11346316680779,0.17795275590551182,0.3519736842105263,0.24367317425885757,0.16730199068191445,0.603030303030303,0.2239208633093525,0.39765319426336376,0.14193548387096774,0.3660377358490566,0.07309985470213938,1,0.8695652173913043,0.5,0.0,0.0,0.0
29/03/2004,03.00.00,0.7,0.1773151471643934,0.01693480101608806,0.01732283464566929,0.07346491228070176,0.1301518438177874,0.5230834392206692,0.3242424242424242,0.2446043165467626,0.07648848326814428,0.25806451612903225,0.4855345911949685,0.2037176211233028,0,0.13043478260869565,0.0,0.18181818181818182,0.0,0.0
16/11/2004,22.00.00,2.2,0.2864321608040201,0.11346316680779,0.11968503937007874,0.2741228070175439,0.21258134490238612,0.19864464210080474,0.4212121212121212,0.25089928057553956,0.42329421990438937,0.27096774193548384,0.4817610062893081,0.2134876496818478,1,0.9565217391304348,0.16666666666666666,0.9090909090909091,0.0,0.0
14/07/2004,18.00.00,4.0,0.3316582914572864,0.11346316680779,0.35748031496062993,0.5394736842105263,0.18582791033984092,0.14993646759847523,0.5121212121212121,0.5593525179856115,0.43633202955236855,0.8107526881720429,0.05660377358490566,0.3016684202615362,1,0.782608695652174,0.3333333333333333,0.5454545454545454,0.0,1.0
07/08/2004,05.00.00,0.5,0.10122038765254845,0.11346316680779,0.033070866141732276,0.11732456140350878,0.022415039768618944,0.3159678102498941,0.12727272727272726,0.42985611510791366,0.23163841807909605,0.5483870967741935,0.6540880503144654,0.7886667668720877,0,0.21739130434782608,0.8333333333333334,0.6363636363636364,1.0,0.0
14/07/2004,14.00.00,2.0,0.2290021536252692,0.11346316680779,0.2236220472440945,0.40625,0.14027476500361533,0.2024565861922914,0.37575757575757573,0.477068345323741,0.3246414602346806,0.8086021505376344,0.055345911949685536,0.3000651335237236,1,0.6086956521739131,0.3333333333333333,0.5454545454545454,0.0,0.0
27/10/2004,05.00.00,0.7,0.22972002871500358,0.11346316680779,0.07716535433070865,0.20668859649122806,0.0911062906724512,0.2164337145277425,0.1606060606060606,0.38893884892086333,0.2803129074315515,0.4021505376344086,0.9069182389937106,0.6813968635703191,0,0.21739130434782608,0.3333333333333333,0.8181818181818182,0.0,0.0
24/07/2004,01.00.00,1.9,0.36683417085427134,0.11346316680779,0.18740157480314962,0.36293859649122806,0.07592190889370933,0.13850063532401524,0.24242424242424243,0.5548561151079137,0.4919600173837462,0.621505376344086,0.42264150943396217,0.6605040332681997,0,0.043478260869565216,0.8333333333333334,0.5454545454545454,1.0,0.0
11/06/2004,09.00.00,4.0,0.4328786791098349,0.11346316680779,0.33543307086614177,0.518640350877193,0.2111352133044107,0.13130029648454045,0.4393939393939394,0.6982913669064749,0.5584528465884399,0.5913978494623656,0.33459119496855344,0.4860463951099755,1,0.391304347826087,0.6666666666666666,0.45454545454545453,0.0,1.0
28/04/2004,01.00.00,1.0,0.21966977745872218,0.06604572396274344,0.06614173228346457,0.18914473684210525,0.03470715835140998,0.2867429055484964,0.21515151515151515,0.37994604316546765,0.29421990438939594,0.43010752688172044,0.44654088050314467,0.3677037927751891,0,0.043478260869565216,0.3333333333333333,0.2727272727272727,0.0,0.0
16/08/2004,19.00.00,1.3,0.23115577889447236,0.11346316680779,0.10393700787401575,0.25219298245614036,0.046276211135213303,0.2265988987717069,0.22424242424242424,0.42805755395683454,0.20599739243807041,0.7225806451612904,0.2389937106918239,0.5568916278370659,0,0.8260869565217391,0.0,0.6363636363636364,0.0,1.0
03/07/2004,00.00.00,2.5,0.3474515434314429,0.11346316680779,0.2031496062992126,0.3821271929824561,0.11424439624005785,0.16221939855993223,0.3878787878787879,0.5337230215827338,0.4428509343763581,0.556989247311828,0.35974842767295595,0.4648529485445163,1,0.0,0.8333333333333334,0.5454545454545454,1.0,0.0
24/06/2004,05.00.00,0.6,0.16511127063890882,0.11346316680779,0.04566929133858268,0.14692982456140352,0.025307302964569775,0.30707327403642526,0.1303030303030303,0.4401978417266187,0.242503259452412,0.49677419354838703,0.6503144654088051,0.6636104013227115,0,0.21739130434782608,0.5,0.45454545454545453,0.0,0.0
08/08/2004,06.00.00,0.7,0.12060301507537688,0.11346316680779,0.03779527559055118,0.1299342105263158,0.015184381778741865,0.30792037272342226,0.1,0.4348021582733813,0.1864406779661017,0.5440860215053763,0.660377358490566,0.7840072147903201,0,0.2608695652173913,1.0,0.6363636363636364,1.0,0.0
21/01/2005,09.00.00,5.7,0.6683417085427136,0.11346316680779,0.45354330708661417,0.6233552631578947,0.6283441793203182,0.041084286319356206,0.5333333333333333,0.5440647482014388,0.8105171664493699,0.210752688172043,0.6389937106918239,0.2284182574277268,1,0.391304347826087,0.6666666666666666,0.0,0.0,1.0
13/09/2004,23.00.00,1.0,0.26346015793251976,0.11346316680779,0.10551181102362205,0.2538377192982456,0.06652205350686913,0.22066920796272765,0.10909090909090909,0.4262589928057554,0.3750543242068666,0.6,0.46792452830188686,0.677789468410241,0,1.0,0.0,0.7272727272727273,0.0,0.0
12/12/2004,05.00.00,1.7,0.22110552763819097,0.11346316680779,0.08818897637795275,0.22697368421052633,0.13955169920462762,0.22066920796272765,0.2787878787878788,0.20953237410071943,0.34159061277705344,0.16129032258064516,0.659119496855346,0.19084122451024602,0,0.21739130434782608,1.0,1.0,1.0,0.0
26/12/2004,04.00.00,0.5,0.18162239770279973,0.11346316680779,0.015748031496062992,0.07236842105263158,0.03976861894432393,0.38966539601863615,0.15757575757575756,0.23336330935251798,0.10864841373315949,0.2731182795698925,0.8742138364779874,0.41860814670073654,0,0.17391304347826086,1.0,1.0,1.0,0.0
20/01/2005,11.00.00,2.9,0.353194544149318,0.11346316680779,0.17795275590551182,0.3514254385964912,0.4671005061460593,0.13850063532401524,0.5060606060606061,0.28327338129496404,0.5071707953063885,0.30752688172043013,0.3509433962264151,0.1744576381582244,1,0.4782608695652174,0.5,0.0,0.0,0.0
07/10/2004,22.00.00,1.7,0.3840631730078966,0.11346316680779,0.1700787401574803,0.3432017543859649,0.1467823571945047,0.1423125794155019,0.21212121212121213,0.4590827338129496,0.42981312472837896,0.5096774193548387,0.6163522012578616,0.6608046495315396,0,0.9565217391304348,0.5,0.8181818181818182,0.0,0.0
08/08/2004,04.00.00,0.6,0.1191672648959081,0.11346316680779,0.034645669291338575,0.12006578947368421,0.011569052783803326,0.29436679373146973,0.09090909090909091,0.414568345323741,0.17122990004345937,0.5548387096774193,0.6540880503144654,0.8028458339596172,0,0.17391304347826086,1.0,0.6363636363636364,1.0,0.0
03/12/2004,02.00.00,2.1,0.37185929648241206,0.11346316680779,0.14488188976377955,0.31085526315789475,0.21836587129428778,0.14358322744599747,0.2515151515151515,0.4051258992805755,0.3294219904389396,0.34408602150537637,0.9421383647798741,0.5818928804048299,1,0.08695652173913043,0.6666666666666666,1.0,0.0,0.0
22/02/2005,02.00.00,0.7,0.1730078966259871,0.11346316680779,0.014173228346456694,0.06633771929824561,0.046999276934201015,0.3346039813638289,0.19090909090909092,0.18525179856115107,0.12646675358539766,0.12473118279569892,0.9295597484276729,0.2475073901498071,0,0.08695652173913043,0.16666666666666666,0.09090909090909091,0.0,0.0
15/11/2004,00.00.00,0.6,0.035175879396984924,0.11346316680779,0.01732283464566929,0.07785087719298246,0.0650759219088937,0.4633629817873782,0.1787878787878788,0.11825539568345324,0.07475010864841374,0.2752688172043011,0.30566037735849055,0.12680996041885867,0,0.0,0.0,0.9090909090909091,0.0,0.0
25/03/2005,23.00.00,2.0,0.4587221823402728,0.11346316680779,0.15590551181102363,0.32456140350877194,0.18944323933477947,0.096569250317662,0.34545454545454546,0.40782374100719426,0.4919600173837462,0.42150537634408597,0.6830188679245283,0.543764717671226,1,1.0,0.6666666666666666,0.18181818181818182,0.0,0.0
31/07/2004,17.00.00,1.0,0.22325915290739412,0.11346316680779,0.09448818897637795,0.23574561403508773,0.024584237165582067,0.2388818297331639,0.19696969696969696,0.4051258992805755,0.13428943937418514,0.8817204301075269,0.14465408805031446,0.6224259732451526,0,0.7391304347826086,0.8333333333333334,0.5454545454545454,1.0,1.0
08/06/2004,03.00.00,0.4,0.07106963388370424,0.11346316680779,0.023622047244094488,0.09594298245614036,0.1301518438177874,0.4434561626429479,0.3242424242424242,0.3920863309352518,0.1681877444589309,0.4903225806451612,0.5446540880503145,0.5513803296758354,0,0.13043478260869565,0.16666666666666666,0.45454545454545453,0.0,0.0
23/06/2004,00.00.00,1.2,0.22828427853553482,0.11346316680779,0.12283464566929134,0.27960526315789475,0.05278380332610268,0.22956374417619652,0.24242424242424243,0.4856115107913669,0.3246414602346806,0.5333333333333333,0.43270440251572334,0.5073901498071045,0,0.0,0.3333333333333333,0.45454545454545453,0.0,0.0
02/03/2005,19.00.00,5.1,0.4680545585068198,0.11346316680779,0.3637795275590551,0.5449561403508771,0.5878524945770065,0.08513341804320203,0.7181818181818181,0.34802158273381295,0.7101260321599304,0.19569892473118278,0.20628930817610067,0.038278470865273806,1,0.8260869565217391,0.3333333333333333,0.18181818181818182,0.0,1.0
25/03/2004,23.00.00,1.2,0.2383345297918162,0.04995766299745978,0.06771653543307087,0.18969298245614036,0.049891540130151846,0.35239305379076663,0.2696969696969697,0.34757194244604317,0.2381573229030856,0.2537634408602151,0.6327044025157232,0.27200761561200465,0,1.0,0.5,0.18181818181818182,0.0,0.0
28/05/2004,21.00.00,0.9,0.23618090452261306,0.11346316680779,0.10708661417322834,0.2565789473684211,0.07086044830079537,0.3168149089368911,0.3,0.447841726618705,0.2685788787483703,0.47096774193548385,0.48301886792452836,0.4600931910416354,0,0.9130434782608695,0.6666666666666666,0.36363636363636365,0.0,0.0
05/11/2004,15.00.00,4.3,0.6066044508255564,0.11346316680779,0.41259842519685036,0.5882675438596491,0.3767172812725958,0.05844980940279543,0.4090909090909091,0.6223021582733813,0.6132116471099522,0.5612903225806452,0.43773584905660373,0.5627035422616363,1,0.6521739130434783,0.6666666666666666,0.9090909090909091,0.0,0.0
13/01/2005,18.00.00,5.2,0.6288585786073223,0.11346316680779,0.41574803149606304,0.5921052631578947,0.5032537960954447,0.038966539601863616,0.49393939393939396,0.5665467625899281,0.6788352890047805,0.2860215053763441,0.7396226415094339,0.3667017385640563,1,0.782608695652174,0.5,0.0,0.0,1.0
27/01/2005,10.00.00,2.0,0.2390524048815506,0.11346316680779,0.08346456692913386,0.21929824561403508,0.22559652928416485,0.2189750105887336,0.5515151515151515,0.17221223021582735,0.2937853107344633,0.16774193548387098,0.389937106918239,0.09584648529485446,1,0.43478260869565216,0.5,0.0,0.0,0.0
15/02/2005,18.00.00,2.4,0.3015075376884422,0.11346316680779,0.19055118110236222,0.3667763157894737,0.2393347794649313,0.14781872088098263,0.5393939393939394,0.24010791366906475,0.409387222946545,0.2645161290322581,0.1748427672955975,0.053008667768926286,1,0.782608695652174,0.16666666666666666,0.09090909090909091,0.0,1.0
09/09/2004,17.00.00,4.2,0.47954055994257,0.11346316680779,0.3543307086614173,0.5372807017543859,0.37310195227765725,0.1999152901313003,0.6333333333333333,0.5116906474820144,0.5119513255106476,0.8494623655913979,0.06666666666666668,0.3722631394358435,1,0.7391304347826086,0.5,0.7272727272727273,0.0,1.0
08/01/2005,11.00.00,2.5,0.39339554917444364,0.11346316680779,0.16062992125984255,0.3300438596491228,0.2754880694143167,0.13130029648454045,0.41818181818181815,0.3147482014388489,0.4667535853976532,0.2903225806451613,0.5647798742138366,0.2775690164837918,1,0.4782608695652174,0.8333333333333334,0.0,1.0,0.0
08/07/2004,12.00.00,1.4,0.3036611629576454,0.11346316680779,0.16377952755905512,0.3344298245614035,0.1019522776572668,0.20288013553578993,0.3393939393939394,0.443794964028777,0.35549760973489786,0.9075268817204301,0.08301886792452833,0.4888521469011474,0,0.5217391304347826,0.5,0.5454545454545454,0.0,0.0
06/04/2004,19.00.00,3.3,0.47882268485283563,0.4191363251481795,0.2346456692913386,0.4166666666666667,0.1265365148228489,0.1711139347734011,0.37272727272727274,0.5544064748201439,0.3746197305519339,0.39139784946236555,0.48427672955974843,0.34565860013026706,1,0.8260869565217391,0.16666666666666666,0.2727272727272727,0.0,1.0
16/05/2004,11.00.00,1.6,0.2656137832017229,0.11346316680779,0.12125984251968504,0.2779605263157895,0.0650759219088937,0.29267259635747567,0.2696969696969697,0.3817446043165468,0.24293785310734464,0.6473118279569892,0.12327044025157234,0.26639611202966085,0,0.4782608695652174,1.0,0.36363636363636365,1.0,0.0
01/07/2004,08.00.00,3.9,0.5262024407753051,0.11346316680779,0.34803149606299216,0.53125,0.16847433116413593,0.09148665819567979,0.35454545454545455,0.8030575539568345,0.6066927422859626,0.6129032258064516,0.5283018867924528,0.787514404529285,1,0.34782608695652173,0.5,0.5454545454545454,0.0,1.0
18/07/2004,10.00.00,0.9,0.30007178750897345,0.11346316680779,0.11338582677165354,0.2642543859649123,0.0549530007230658,0.21558661584074545,0.28484848484848485,0.4181654676258993,0.3068231203824424,0.7204301075268817,0.18364779874213838,0.45067388145698684,0,0.43478260869565216,1.0,0.5454545454545454,1.0,0.0
